TESTFILE_NAME,TESTCASE_INDEX,CLUSTER
sql-types-blob-test_blob_function.csv,10,102.0
sql-types-blob-test_blob_function.csv,11,102.0
sql-types-blob-test_blob_operator.csv,4,100.0
sql-types-blob-test_blob.csv,3,102.0
sql-types-blob-test_blob.csv,6,102.0
sql-types-blob-test_blob.csv,9,100.0
sql-types-blob-test_blob.csv,15,101.0
sql-types-blob-test_blob.csv,20,103.0
sql-types-blob-test_blob.csv,22,102.0
sql-types-blob-test_blob_cast.csv,2,103.0
sql-types-blob-test_blob_cast.csv,3,100.0
sql-types-blob-test_blob_cast.csv,4,104.0
sql-types-blob-test_blob_cast.csv,5,100.0
sql-types-blob-test_blob_cast.csv,6,104.0
sql-types-blob-test_blob_cast.csv,7,100.0
sql-types-blob-test_blob_try_cast.csv,6,100.0
sql-types-blob-test_blob_try_cast.csv,13,100.0
sql-types-union-union_cast.csv,3,1.0
sql-types-union-union_cast.csv,8,1.0
sql-types-union-union_cast.csv,9,100.0
sql-types-union-union_cast.csv,10,1.0
sql-types-union-union_cast.csv,11,1.0
sql-types-union-union_cast.csv,12,100.0
sql-types-union-union_cast.csv,13,1.0
sql-types-union-union_cast.csv,15,1.0
sql-types-union-union_cast.csv,20,1.0
sql-types-union-union_cast.csv,24,1.0
sql-types-union-union_cast.csv,28,1.0
sql-types-union-union_sort.csv,3,1.0
sql-types-union-union_sort.csv,4,1.0
sql-types-union-union_sort.csv,13,1.0
sql-types-union-union_aggregate.csv,2,1.0
sql-types-union-union_aggregate.csv,3,1.0
sql-types-union-union_aggregate.csv,4,1.0
sql-types-union-union_aggregate.csv,6,1.0
sql-types-union-union_aggregate.csv,7,1.0
sql-types-union-union_list.csv,2,1.0
sql-types-union-union_list.csv,5,1.0
sql-types-union-union_list.csv,6,1.0
sql-types-union-union_list.csv,8,1.0
sql-types-union-union_list.csv,9,1.0
sql-types-union-union_list.csv,12,1.0
sql-types-union-union_ambiguous.csv,8,1.0
sql-types-union-union_ambiguous.csv,15,1.0
sql-types-union-union_ambiguous.csv,18,1.0
sql-types-union-union_test.csv,2,1.0
sql-types-union-union_test.csv,4,1.0
sql-types-union-union_test.csv,10,1.0
sql-types-union-union_test.csv,13,103.0
sql-types-union-union_value.csv,7,1.0
sql-types-union-union_value.csv,13,1.0
sql-types-union-union_join.csv,15,1.0
sql-types-union-union_join.csv,16,1.0
sql-types-union-union_join.csv,17,1.0
sql-types-union-union_join.csv,18,1.0
sql-types-union-union_struct.csv,2,1.0
sql-types-union-union_struct.csv,6,1.0
sql-types-union-union_struct.csv,9,1.0
sql-types-union-union_struct.csv,10,1.0
sql-types-union-union_tag.csv,5,1.0
sql-types-union-union_tag.csv,9,100.0
sql-types-union-union_limit_offset.csv,2,1.0
sql-types-union-union_limit_offset.csv,3,1.0
sql-types-union-union_limit_offset.csv,4,1.0
sql-types-union-union_limit_offset.csv,5,1.0
sql-types-union-union_limit_offset.csv,6,1.0
sql-types-timestamp-test_timestamp_ms.csv,1,104.0
sql-types-timestamp-test_timestamp_types.csv,6,104.0
sql-types-timestamp-test_timestamp_types.csv,23,104.0
sql-types-timestamp-test_timestamp_types.csv,29,104.0
sql-types-timestamp-test_timestamp_types.csv,33,104.0
sql-types-timestamp-test_timestamp_tz.csv,1,100.0
sql-types-timestamp-test_timestamp_tz.csv,2,100.0
sql-types-timestamp-test_timestamp.csv,19,104.0
sql-types-time-test_time.csv,3,100.0
sql-types-time-test_time_tz.csv,1,104.0
sql-types-interval-test_interval_ops.csv,5,101.0
sql-types-interval-test_interval_ops.csv,6,103.0
sql-types-interval-test_interval_ops.csv,7,103.0
sql-types-interval-interval_constants.csv,1,102.0
sql-types-interval-interval_constants.csv,2,102.0
sql-types-interval-interval_constants.csv,3,102.0
sql-types-interval-interval_constants.csv,4,102.0
sql-types-interval-interval_constants.csv,5,102.0
sql-types-interval-interval_constants.csv,6,102.0
sql-types-interval-interval_constants.csv,7,102.0
sql-types-interval-interval_constants.csv,8,103.0
sql-types-interval-interval_constants.csv,9,103.0
sql-types-interval-interval_constants.csv,10,102.0
sql-types-interval-interval_constants.csv,11,104.0
sql-types-interval-interval_constants.csv,12,104.0
sql-types-interval-interval_constants.csv,13,104.0
sql-types-interval-interval_constants.csv,27,104.0
sql-types-interval-interval_constants.csv,28,104.0
sql-types-interval-test_interval_addition.csv,48,104.0
sql-types-interval-test_interval.csv,1,103.0
sql-types-interval-test_interval.csv,3,100.0
sql-types-interval-test_interval.csv,4,102.0
sql-types-interval-test_interval.csv,5,102.0
sql-types-interval-test_interval.csv,7,102.0
sql-types-interval-test_interval.csv,8,102.0
sql-index-test_index_import.csv,6,3.0
sql-index-test_index_import.csv,8,3.0
sql-index-art-art_issue_7349.csv,18,3.0
sql-index-art-test_art_join.csv_slow,15,2.0
sql-index-art-test_art_join.csv_slow,16,101.0
sql-upsert-postgres-planner_preprocessing.csv,32,3.0
sql-upsert-postgres-planner_preprocessing.csv,34,3.0
sql-upsert-postgres-planner_preprocessing.csv,38,3.0
sql-upsert-postgres-planner_preprocessing.csv,40,3.0
sql-upsert-postgres-single_key.csv,5,3.0
sql-subquery-exists-test_correlated_exists.csv,17,102.0
sql-subquery-exists-test_correlated_exists.csv,18,102.0
sql-subquery-exists-test_correlated_exists.csv,19,102.0
sql-subquery-lateral-pg_lateral.csv,13,2.0
sql-subquery-scalar-test_issue_4216.csv,4,103.0
sql-subquery-scalar-test_issue_4216.csv,5,103.0
sql-subquery-scalar-test_issue_6136.csv,5,104.0
sql-prepared-prepare_copy.csv,2,3.0
sql-prepared-prepare_copy.csv,3,2.0
sql-prepared-prepare_default_varchar.csv,32,104.0
sql-prepared-prepare_default_varchar.csv,36,100.0
sql-prepared-prepare_default_varchar.csv,40,104.0
sql-prepared-prepare_default_varchar.csv,44,104.0
sql-prepared-test_prepare_ambiguous_type.csv,23,104.0
sql-prepared-test_prepare_ambiguous_type.csv,29,100.0
sql-prepared-test_prepare_ambiguous_type.csv,38,104.0
sql-join-test_nested_keys.csv,10,100.0
sql-join-test_nested_keys.csv,11,102.0
sql-join-test_nested_keys.csv,12,102.0
sql-join-test_nested_keys.csv,13,102.0
sql-join-test_nested_keys.csv,16,104.0
sql-join-test_nested_keys.csv,17,100.0
sql-join-test_nested_keys.csv,18,100.0
sql-join-test_nested_keys.csv,19,100.0
sql-join-test_nested_keys.csv,22,104.0
sql-join-test_nested_keys.csv,23,104.0
sql-join-test_nested_keys.csv,24,104.0
sql-join-test_nested_keys.csv,25,100.0
sql-join-test_nested_keys.csv,28,104.0
sql-join-test_nested_keys.csv,29,104.0
sql-join-test_nested_keys.csv,30,104.0
sql-join-test_nested_keys.csv,31,100.0
sql-join-test_nested_keys.csv,34,103.0
sql-join-test_nested_keys.csv,35,103.0
sql-join-test_nested_keys.csv,36,103.0
sql-join-test_nested_keys.csv,37,103.0
sql-join-test_nested_payloads.csv,13,104.0
sql-join-test_nested_payloads.csv,14,102.0
sql-join-test_nested_payloads.csv,16,102.0
sql-join-test_nested_payloads.csv,17,103.0
sql-join-test_nested_payloads.csv,19,100.0
sql-join-test_nested_payloads.csv,20,104.0
sql-join-test_nested_payloads.csv,21,100.0
sql-join-test_nested_payloads.csv,22,104.0
sql-join-test_nested_payloads.csv,23,100.0
sql-join-test_nested_payloads.csv,24,102.0
sql-join-test_nested_payloads.csv,26,104.0
sql-join-test_nested_payloads.csv,27,100.0
sql-join-test_nested_payloads.csv,29,100.0
sql-join-test_nested_payloads.csv,30,102.0
sql-join-test_nested_payloads.csv,32,104.0
sql-join-test_nested_payloads.csv,33,104.0
sql-join-test_nested_payloads.csv,35,104.0
sql-join-test_nested_payloads.csv,36,102.0
sql-join-test_nested_payloads.csv,38,103.0
sql-join-test_nested_payloads.csv,39,103.0
sql-join-test_nested_payloads.csv,40,103.0
sql-join-test_nested_payloads.csv,42,103.0
sql-join-test_nested_payloads.csv,43,103.0
sql-join-asof-test_asof_join_timestamps.csv,5,4.0
sql-join-asof-test_asof_join_timestamps.csv,6,4.0
sql-join-asof-test_asof_join_timestamps.csv,7,4.0
sql-join-asof-test_asof_join_timestamps.csv,8,4.0
sql-join-asof-test_asof_join_timestamps.csv,9,4.0
sql-join-asof-test_asof_join_timestamps.csv,10,4.0
sql-join-iejoin-test_iejoin_overlaps.csv,1,2.0
sql-join-iejoin-test_iejoin_overlaps.csv,2,2.0
sql-returning-returning_insert.csv,32,104.0
sql-returning-returning_delete.csv,33,104.0
sql-returning-returning_delete.csv,34,100.0
sql-returning-returning_delete.csv,43,103.0
sql-returning-returning_update.csv,38,104.0
sql-returning-returning_update.csv,39,104.0
optimizer-statistics-statistics_aggregate.csv,30,104.0
sakila-test_sakila.csv_slow,23,2.0
sakila-test_sakila.csv_slow,24,2.0
sakila-test_sakila.csv_slow,25,2.0
sakila-test_sakila.csv_slow,26,2.0
sakila-test_sakila.csv_slow,27,2.0
sakila-test_sakila.csv_slow,28,2.0
sakila-test_sakila.csv_slow,29,2.0
sakila-test_sakila.csv_slow,30,2.0
sakila-test_sakila.csv_slow,31,2.0
sakila-test_sakila.csv_slow,32,2.0
sakila-test_sakila.csv_slow,33,2.0
sakila-test_sakila.csv_slow,34,2.0
sakila-test_sakila.csv_slow,35,2.0
sakila-test_sakila.csv_slow,36,2.0
sakila-test_sakila.csv_slow,37,2.0
sakila-test_sakila.csv_slow,38,2.0
sakila-test_sakila.csv_slow,39,101.0
sakila-test_sakila.csv_slow,40,101.0
sakila-test_sakila.csv_slow,41,101.0
sakila-test_sakila.csv_slow,42,101.0
sakila-test_sakila.csv_slow,43,101.0
sakila-test_sakila.csv_slow,44,101.0
sakila-test_sakila.csv_slow,45,101.0
sakila-test_sakila.csv_slow,46,101.0
sakila-test_sakila.csv_slow,47,101.0
sakila-test_sakila.csv_slow,48,101.0
sakila-test_sakila.csv_slow,49,101.0
sakila-test_sakila.csv_slow,50,101.0
sakila-test_sakila.csv_slow,51,101.0
sakila-test_sakila.csv_slow,52,101.0
sakila-test_sakila.csv_slow,53,101.0
sakila-test_sakila.csv_slow,54,101.0
sakila-test_sakila.csv_slow,55,101.0
sakila-test_sakila.csv_slow,56,101.0
sakila-test_sakila.csv_slow,57,101.0
sakila-test_sakila.csv_slow,58,101.0
sakila-test_sakila.csv_slow,59,101.0
sakila-test_sakila.csv_slow,60,101.0
common-test_cast_hugeint.csv,4,103.0
common-test_cast_struct.csv,8,104.0
common-test_cast_struct.csv,9,104.0
common-test_cast_struct.csv,14,104.0
common-test_cast_struct.csv,16,104.0
common-test_cast_struct.csv,17,100.0
common-test_cast_struct.csv,18,104.0
